 id x y
29683 29683 131.9515175 43.0917613
29684 29684 131.9515245 43.0918505
29685 29685 131.9534496 43.0918954
29686 29686 131.9535023 43.0927298
29687 29687 131.9499548 43.0914259
29688 29688 131.9537294 43.0991689
29689 29689 131.951811 43.0994537
29690 29690 131.9520138 43.0997045
29691 29691 131.9576402 43.0989794
29692 29692 131.9563151 43.0989106
29693 29693 131.9560537 43.0976119
29694 29694 131.956773 43.0975608
29695 29695 131.9582868 43.0984038
29696 29696 131.9563176 43.0983841
29697 29697 131.9582801 43.0980774
29698 29698 131.957431 43.0982303
29699 29699 131.9568488 43.098271
29700 29700 131.9533684 43.0918339
29701 29701 131.9530625 43.091481
29702 29702 131.9505327 43.0902024
29703 29703 131.9504075 43.0907397
29704 29704 131.9522111 43.0913598
29705 29705 131.9521722 43.0908787
29706 29706 131.953751 43.0914905
29707 29707 131.9533991 43.0913704
29708 29708 131.9524035 43.0910308
29709 29709 131.9521333 43.0909386
29710 29710 131.9509023 43.0905614
29711 29711 131.9507985 43.0907379
29712 29712 131.9522804 43.0912413
29713 29713 131.9515497 43.0907395
29714 29714 131.9535996 43.0914389
29715 29715 131.9530103 43.091491
29716 29716 131.9548762 43.0963709
29717 29717 131.9552959 43.0967507
29718 29718 131.9562716 43.0964017
29719 29719 131.9572217 43.0951861
29720 29720 131.9567679 43.0936574
29721 29721 131.9565468 43.0932767
29722 29722 131.9566694 43.0936766
29723 29723 131.9568259 43.0941871
29724 29724 131.9562243 43.0935499
29725 29725 131.9564162 43.093726
29726 29726 131.9560743 43.0938736
29727 29727 131.9560336 43.0935759
29728 29728 131.9555082 43.0936687
29729 29729 131.9559963 43.092842
29730 29730 131.9553228 43.0931847
29731 29731 131.956127 43.0932977
29732 29732 131.956136 43.0928103
29733 29733 131.9558157 43.0934429
29734 29734 131.9556587 43.0924165
29735 29735 131.9549123 43.0926456
29736 29736 131.9548874 43.0928946
29737 29737 131.9563834 43.0927541
29738 29738 131.9562069 43.0923618
29739 29739 131.9548237 43.0931089
29740 29740 131.9551348 43.0924959
29741 29741 131.9552513 43.0928746
29742 29742 131.9560007 43.0923782
29743 29743 131.9558648 43.0923908
29744 29744 131.9545819 43.0926448
29745 29745 131.9549505 43.0925469
29746 29746 131.9552784 43.0921244
29747 29747 131.9546726 43.0921805
29748 29748 131.9549834 43.0920432
29749 29749 131.9544583 43.0916715
29750 29750 131.9554715 43.0917579
29751 29751 131.9557835 43.0921499
29752 29752 131.953854 43.0914383
29753 29753 131.9534141 43.0907939
29754 29754 131.9537851 43.0911327
29755 29755 131.9537372 43.0912009
29756 29756 131.9548605 43.0914507
29757 29757 131.9527964 43.0908882
29758 29758 131.9544832 43.090789
29759 29759 131.9524291 43.0909871
29760 29760 131.9525384 43.0908004
29761 29761 131.9536416 43.0908208
29762 29762 131.9537774 43.0908207
29763 29763 131.9539906 43.0908697
29764 29764 131.954334 43.0909847
29765 29765 131.9550294 43.0912261
29766 29766 131.9544293 43.0913037
29767 29767 131.9545835 43.0910713
29768 29768 131.9526797 43.0898945
29769 29769 131.952563 43.0905506
29770 29770 131.9523874 43.0908805
29771 29771 131.9521553 43.0905466
29772 29772 131.9524463 43.0906457
29773 29773 131.952229 43.0897931
29774 29774 131.9529092 43.089986
29775 29775 131.954019 43.090557
29776 29776 131.9528088 43.0901837
29777 29777 131.9528135 43.0901242
29778 29778 131.9535619 43.0904555
29779 29779 131.9536906 43.0908223
29780 29780 131.9538601 43.0905594
29781 29781 131.9537433 43.0905199
29782 29782 131.9553615 43.0911293
29783 29783 131.9552167 43.0910162
29784 29784 131.9557796 43.0910484
29785 29785 131.9552722 43.0912984
29786 29786 131.9555902 43.0913805
29787 29787 131.9557268 43.0913127
29788 29788 131.9553843 43.090808
29789 29789 131.9546661 43.090502
29790 29790 131.9542744 43.0899898
29791 29791 131.9540646 43.0899701
29792 29792 131.9539803 43.0902043
29793 29793 131.9555802 43.0904096
29794 29794 131.9553022 43.0905755
29795 29795 131.9558345 43.0907387
29796 29796 131.9546623 43.0897042
29797 29797 131.9559317 43.0898684
29798 29798 131.9557087 43.0893214
29799 29799 131.95562 43.0894424
29800 29800 131.9545967 43.0898144
29801 29801 131.9546638 43.0894861
29802 29802 131.9535383 43.0893507
29803 29803 131.9556397 43.0892164
29804 29804 131.9545803 43.089134
29805 29805 131.9535204 43.0892106
29806 29806 131.955681 43.088807
29807 29807 131.9559829 43.0888073
29808 29808 131.9564145 43.08901
29809 29809 131.9556786 43.0892755
29810 29810 131.9198659 43.1587643
29811 29811 131.9191185 43.1581254
29812 29812 131.9180636 43.1582223
29813 29813 131.9210309 43.1593703
29814 29814 131.9185305 43.1588131
29815 29815 131.9123907 43.1596372
29816 29816 131.9149557 43.1608378
29817 29817 131.917593 43.1588577
29818 29818 131.9133288 43.1613198
29819 29819 131.9154126 43.1609945
29820 29820 131.9139518 43.1623368
29821 29821 131.9131003 43.1620649
29822 29822 131.9137934 43.1623232
29823 29823 131.915883 43.1611495
29824 29824 131.9132365 43.1605793
29825 29825 131.9226591 43.1559131
29826 29826 131.9222641 43.1558096
29827 29827 131.917135 43.1566966
29828 29828 131.9170523 43.1566794
29829 29829 131.9213099 43.1581402
29830 29830 131.8988584 43.1382514
29831 29831 131.912522 43.1558109
29832 29832 131.9122981 43.1558774
29833 29833 131.9160251 43.1574555
29834 29834 131.9159509 43.1577036
29835 29835 131.9120893 43.1558882
29836 29836 131.9126167 43.1556406
29837 29837 131.9129335 43.1558512
29838 29838 131.9472031 43.0937813
29839 29839 131.9463278 43.0943774
29840 29840 131.9469951 43.100641
29841 29841 131.9546048 43.0977144
29842 29842 131.9377463 43.0968114
29843 29843 131.936491 43.1035005
29844 29844 131.9387622 43.1019712
29845 29845 131.9330059 43.1007622
29846 29846 131.9425208 43.1029869
29847 29847 131.9365591 43.1021302
29848 29848 131.944527 43.0994068
29849 29849 131.9433536 43.0990233
29850 29850 131.9438552 43.0992631
29851 29851 131.9432398 43.0986357
29852 29852 131.943485 43.0988011
29853 29853 131.9432699 43.0990436
29854 29854 131.9442224 43.0998999
29855 29855 131.9442714 43.0998027
29856 29856 131.9436966 43.0997491
29857 29857 131.9432233 43.0996901
29858 29858 131.9442379 43.0998632
29859 29859 131.9420509 43.0988243
29860 29860 131.9422223 43.0987052
29861 29861 131.9422428 43.0984976
29862 29862 131.9421043 43.098608
29863 29863 131.9412605 43.0992822
29864 29864 131.9415957 43.099686
29865 29865 131.9422631 43.1000963
29866 29866 131.9432109 43.1000957
29867 29867 131.9429744 43.0990535
29868 29868 131.9430263 43.0993584
29869 29869 131.9427998 43.0991945
29870 29870 131.9410828 43.0996977
29871 29871 131.9407102 43.0998853
29872 29872 131.9418219 43.0981524
29873 29873 131.9410321 43.0982487
29874 29874 131.9413034 43.0980745
29875 29875 131.9415163 43.0989977
29876 29876 131.9431827 43.097428
29877 29877 131.9410517 43.0988
29878 29878 131.9425163 43.0978879
29879 29879 131.9431195 43.0973764
29880 29880 131.9424533 43.0978351
29881 29881 131.9411313 43.0988402
29882 29882 131.9421546 43.0981376
29883 29883 131.9422276 43.0980872
29884 29884 131.9425223 43.0983296
29885 29885 131.9427587 43.098175
29886 29886 131.9430779 43.0981225
29887 29887 131.9430283 43.0984174
29888 29888 131.9432112 43.0980335
29889 29889 131.9457293 43.098783
29890 29890 131.9438391 43.0985093
29891 29891 131.9443236 43.098339
29892 29892 131.9452326 43.0989799
29893 29893 131.9439934 43.0985882
29894 29894 131.9465744 43.0994174
29895 29895 131.9468606 43.0992982
29896 29896 131.9454783 43.0997138
29897 29897 131.9466851 43.0985503
29898 29898 131.9478806 43.0976715
29899 29899 131.9475036 43.097629
29900 29900 131.9432735 43.098973
29901 29901 131.9476314 43.0971692
29902 29902 131.9478817 43.0973155
29903 29903 131.9476988 43.0972101
29904 29904 131.9464993 43.0978553
29905 29905 131.9455524 43.0985052
29906 29906 131.9479993 43.0971082
29907 29907 131.9443671 43.099904
29908 29908 131.9439032 43.1000634
29909 29909 131.9445349 43.1002159
29910 29910 131.9440448 43.1002745
29911 29911 131.9446468 43.1005681
29912 29912 131.9450537 43.1005296
29913 29913 131.945442 43.1003248
29914 29914 131.9454499 43.1002153
29915 29915 131.9435387 43.1012857
29916 29916 131.9439008 43.1010638
29917 29917 131.9434232 43.1013893
29918 29918 131.9420165 43.1006088
29919 29919 131.9423991 43.1003148
29920 29920 131.9414543 43.1014725
29921 29921 131.9423841 43.101055
29922 29922 131.9417897 43.1009901
29923 29923 131.942218 43.1011274
29924 29924 131.942465 43.1014911
29925 29925 131.9425908 43.1017224
29926 29926 131.9437199 43.096884
29927 29927 131.9440052 43.0975896
29928 29928 131.942383 43.0959007
29929 29929 131.9421901 43.0971741
29930 29930 131.9419126 43.0969873
29931 29931 131.9420138 43.0974228
29932 29932 131.9427214 43.0974489
29933 29933 131.9425256 43.0976592
29934 29934 131.94211 43.0973957
29935 29935 131.9425139 43.0964244
29936 29936 131.9444463 43.0973562
29937 29937 131.9445897 43.097969
29938 29938 131.9442637 43.0973792
29939 29939 131.9434099 43.0962137
29940 29940 131.9444109 43.0969404
29941 29941 131.9423451 43.0965872
29942 29942 131.9397598 43.0980575
29943 29943 131.9402792 43.0970023
29944 29944 131.9403602 43.0973431
29945 29945 131.94075 43.0969296
29946 29946 131.9403622 43.0971371
29947 29947 131.9403856 43.097282
29948 29948 131.9408098 43.0964909
29949 29949 131.9404746 43.0964618
29950 29950 131.9402564 43.096896
29951 29951 131.9406127 43.096309
29952 29952 131.9420509 43.0967918
29953 29953 131.9412682 43.0962893
29954 29954 131.9408947 43.0962902
29955 29955 131.9411325 43.0978115
29956 29956 131.9412769 43.0958203
29957 29957 131.9401277 43.095924
29958 29958 131.9414767 43.0960067
29959 29959 131.9416241 43.0957282
29960 29960 131.9403403 43.0959142
29961 29961 131.9401995 43.095994
29962 29962 131.9408269 43.0956817
29963 29963 131.9427929 43.095115
29964 29964 131.9417103 43.0951508
29965 29965 131.9413622 43.0951454
29966 29966 131.9407648 43.0951362
29967 29967 131.9417136 43.0949287
29968 29968 131.9424196 43.0951077
29969 29969 131.9424043 43.094959
29970 29970 131.9413604 43.0953693
29971 29971 131.9421049 43.0954067
29972 29972 131.9463431 43.0979911
29973 29973 131.9458917 43.0971789
29974 29974 131.9462903 43.0979058
29975 29975 131.9460795 43.0976508
29976 29976 131.9460016 43.0978836
29977 29977 131.9461879 43.0976252
29978 29978 131.9462395 43.0959107
29979 29979 131.94579 43.0962575
29980 29980 131.94446 43.0975446
29981 29981 131.945414 43.0973822
29982 29982 131.944766 43.0971232
29983 29983 131.9446657 43.0972517
29984 29984 131.9449377 43.0970453
29985 29985 131.9453923 43.0969012
29986 29986 131.9454852 43.0969001
29987 29987 131.9451424 43.0968338
29988 29988 131.9449548 43.0968342
29989 29989 131.9449492 43.0966195
29990 29990 131.9448169 43.0959444
29991 29991 131.9448102 43.0966197
29992 29992 131.9460142 43.0965282
29993 29993 131.9456745 43.0959911
29994 29994 131.9439751 43.0952255
29995 29995 131.9433186 43.0946394
29996 29996 131.9426399 43.0944116
29997 29997 131.9444584 43.0947002
29998 29998 131.9437653 43.0945502
29999 29999 131.9440796 43.0948125
30000 30000 131.947305 43.0958802
30001 30001 131.9429164 43.0951395
30002 30002 131.9466833 43.0955404
30003 30003 131.94642 43.0944786
30004 30004 131.9459924 43.0947287
30005 30005 131.9474805 43.0931093
30006 30006 131.9434169 43.0943704
30007 30007 131.9451415 43.0951155
30008 30008 131.9449961 43.0954522
30009 30009 131.944657 43.0946445
30010 30010 131.9447117 43.0948293
30011 30011 131.9454438 43.0949191
30012 30012 131.9454404 43.0952731
30013 30013 131.9461579 43.0945271
30014 30014 131.9470076 43.0933985
30015 30015 131.9473397 43.0936455
30016 30016 131.9471722 43.093355
30017 30017 131.9463549 43.0942907
30018 30018 131.9454327 43.0937799
30019 30019 131.9456502 43.0935614
30020 30020 131.9459586 43.0942799
30021 30021 131.9448436 43.0947507
30022 30022 131.9451433 43.0945962
30023 30023 131.9447833 43.0943719
30024 30024 131.9438553 43.0941536
30025 30025 131.9432378 43.0939636
30026 30026 131.944536 43.0943742
30027 30027 131.9445815 43.0943012
30028 30028 131.9439039 43.0940726
30029 30029 131.9441771 43.0942591
30030 30030 131.9442289 43.0941775
30031 30031 131.9436323 43.0940936
30032 30032 131.9422636 43.0941645
30033 30033 131.9410456 43.0947083
30034 30034 131.9403392 43.0947107
30035 30035 131.9380201 43.0973581
30036 30036 131.9403498 43.0962913
30037 30037 131.9398636 43.0960604
30038 30038 131.9381746 43.0981773
30039 30039 131.9379218 43.0977597
30040 30040 131.9380771 43.0971797
30041 30041 131.9381385 43.0970688
30042 30042 131.9383982 43.0967505
30043 30043 131.9380471 43.096991
30044 30044 131.9388365 43.0965316
30045 30045 131.9389246 43.0965559
30046 30046 131.9392492 43.0959214
30047 30047 131.9402073 43.0969537
30048 30048 131.9393253 43.0979072
30049 30049 131.9388579 43.0976135
30050 30050 131.9385659 43.0978356
30051 30051 131.9387012 43.0977327
30052 30052 131.9389913 43.0978866
30053 30053 131.9380975 43.0988761
30054 30054 131.9382896 43.0988436
30055 30055 131.9384795 43.0987014
30056 30056 131.9389741 43.0981927
30057 30057 131.9391835 43.0980189
30058 30058 131.9387923 43.0984582
30059 30059 131.9387132 43.0984079
30060 30060 131.938172 43.0991953
30061 30061 131.9395623 43.0987779
30062 30062 131.9391239 43.0982891
30063 30063 131.938799 43.098751
30064 30064 131.9393872 43.0989538
30065 30065 131.9386011 43.0987296
30066 30066 131.9403345 43.0992471
30067 30067 131.939889 43.0995713
30068 30068 131.9411697 43.1002625
30069 30069 131.9405718 43.1004042
30070 30070 131.9408372 43.1002305
30071 30071 131.9407669 43.1011002
30072 30072 131.9403094 43.1013004
30073 30073 131.9398746 43.1014857
30074 30074 131.9402961 43.1016199
30075 30075 131.9401393 43.1014323
30076 30076 131.9412924 43.1013938
30077 30077 131.9407187 43.1021266
30078 30078 131.9401178 43.101697
30079 30079 131.9401738 43.101928
30080 30080 131.9402465 43.1021119
30081 30081 131.9406372 43.1017644
30082 30082 131.9407344 43.1019503
30083 30083 131.9406402 43.1020027
30084 30084 131.9408869 43.1024749
30085 30085 131.9410292 43.1021954
30086 30086 131.9407757 43.1025195
30087 30087 131.9403205 43.1027016
30088 30088 131.938453 43.1034348
30089 30089 131.9399568 43.1001267
30090 30090 131.9402164 43.1005492
30091 30091 131.9398671 43.1005298
30092 30092 131.9399241 43.1005544
30093 30093 131.9387719 43.1003892
30094 30094 131.9396228 43.1003952
30095 30095 131.9399949 43.100601
30096 30096 131.9398506 43.1015566
30097 30097 131.9393959 43.1002593
30098 30098 131.9383114 43.0993567
30099 30099 131.9389929 43.1003053
30100 30100 131.939469 43.0952832
30101 30101 131.9391484 43.0954103
30102 30102 131.9389768 43.0955815
30103 30103 131.9375617 43.0969305
30104 30104 131.9364431 43.0979796
30105 30105 131.937306 43.0975816
30106 30106 131.9372118 43.0975441
30107 30107 131.9361963 43.0982536
30108 30108 131.9363818 43.0986166
30109 30109 131.9366893 43.0982822
30110 30110 131.9374316 43.0992792
30111 30111 131.9379239 43.0995372
30112 30112 131.937796 43.0985786
30113 30113 131.9365715 43.0986261
30114 30114 131.9365243 43.0998443
30115 30115 131.93648 43.0979811
30116 30116 131.9366618 43.0980495
30117 30117 131.9372379 43.1026394
30118 30118 131.9369501 43.1030139
30119 30119 131.9373309 43.102955
30120 30120 131.9382628 43.1024469
30121 30121 131.9379676 43.1020033
30122 30122 131.9352901 43.1023675
30123 30123 131.936175 43.1026792
30124 30124 131.9361258 43.1027585
30125 30125 131.9355549 43.1029186
30126 30126 131.9357516 43.1030548
30127 30127 131.9362164 43.1029249
30128 30128 131.9349442 43.1032803
30129 30129 131.9356432 43.1030851
30130 30130 131.9357266 43.103156
30131 30131 131.9357204 43.1032772
30132 30132 131.9362851 43.1031921
30133 30133 131.9355784 43.1036912
30134 30134 131.9355051 43.1036707
30135 30135 131.9347194 43.1030991
30136 30136 131.9470447 43.0997632
30137 30137 131.9465698 43.0999105
30138 30138 131.9474864 43.0997933
30139 30139 131.947254 43.0992743
30140 30140 131.9475184 43.0994565
30141 30141 131.9450617 43.0999332
30142 30142 131.9475819 43.0997371
30143 30143 131.9484123 43.0997157
30144 30144 131.946285 43.1002796
30145 30145 131.9475811 43.0998276
30146 30146 131.9480639 43.100056
30147 30147 131.9463865 43.1003452
30148 30148 131.945133 43.1001911
30149 30149 131.9457187 43.100236
30150 30150 131.9477171 43.100073
30151 30151 131.9485037 43.1001475
30152 30152 131.9482849 43.1003004
30153 30153 131.9486241 43.1003974
30154 30154 131.9450329 43.1005649
30155 30155 131.94856 43.1004134
30156 30156 131.9454221 43.1005617
30157 30157 131.9480422 43.1004931
30158 30158 131.9477809 43.1005015
30159 30159 131.9455648 43.1007584
30160 30160 131.9455652 43.1006427
30161 30161 131.9455122 43.1011632
30162 30162 131.9479223 43.1008786
30163 30163 131.9479574 43.1009448
30164 30164 131.9471588 43.1010503
30165 30165 131.9471734 43.1011175
30166 30166 131.9480378 43.1006086
30167 30167 131.9478176 43.1006811
30168 30168 131.9471131 43.1008401
30169 30169 131.9486021 43.1006425
30170 30170 131.9445767 43.1012979
30171 30171 131.9444967 43.101436
30172 30172 131.9445714 43.1024262
30173 30173 131.9460778 43.1018559
30174 30174 131.9451921 43.1019073
30175 30175 131.9476061 43.1014782
30176 30176 131.9454916 43.1016211
30177 30177 131.9454683 43.101372
30178 30178 131.9457139 43.1013558
30179 30179 131.9467542 43.1012859
30180 30180 131.9475759 43.101206
30181 30181 131.9431101 43.1016436
30182 30182 131.9444974 43.1023932
30183 30183 131.9444057 43.1024188
30184 30184 131.9444967 43.1015128
30185 30185 131.9443307 43.1015322
30186 30186 131.944161 43.1016171
30187 30187 131.9435471 43.1017815
30188 30188 131.9435295 43.1017525
30189 30189 131.943035 43.1022634
30190 30190 131.9435623 43.1021512
30191 30191 131.943307 43.1017873
30192 30192 131.9416055 43.1022536
30193 30193 131.9418964 43.10265
30194 30194 131.9417237 43.1024146
30195 30195 131.9427887 43.1019664
30196 30196 131.9422369 43.1025652
30197 30197 131.9413339 43.1025817
30198 30198 131.940276 43.1027912
30199 30199 131.9401984 43.1032111
30200 30200 131.9380101 43.1047225
30201 30201 131.9375061 43.1041767
30202 30202 131.936593 43.1035488
30203 30203 131.9375908 43.102155
30204 30204 131.9342928 43.1016648
30205 30205 131.9315044 43.1000776
30206 30206 131.9311221 43.0998374
30207 30207 131.9344877 43.1018573
30208 30208 131.9364514 43.0971368
30209 30209 131.9417004 43.0934325
30210 30210 131.9482938 43.096442
30211 30211 131.9468496 43.097111
30212 30212 131.9469966 43.0969216
30213 30213 131.9475636 43.0967733
30214 30214 131.9478506 43.0965893
30215 30215 131.9700638 43.0867189
30216 30216 131.9125581 43.1666055
30217 30217 131.912261 43.1669589
30218 30218 131.9114317 43.16663
30219 30219 131.9121145 43.1668753
30220 30220 131.9097065 43.1651151
30221 30221 131.909505 43.1653894
30222 30222 131.9061248 43.164645
30223 30223 131.9062734 43.1647048
30224 30224 131.9063253 43.1647257
30225 30225 131.9065021 43.1647352
30226 30226 131.9066394 43.1635414
30227 30227 131.9064837 43.1637436
30228 30228 131.9064011 43.1637062
30229 30229 131.9105199 43.1625459
30230 30230 131.9104215 43.1626899
30231 30231 131.9077469 43.1597836
30232 30232 131.9070364 43.160192
30233 30233 131.910843 43.1569382
30234 30234 131.9112375 43.1569194
30235 30235 131.9102756 43.1586768
30236 30236 131.9100425 43.1590309
30237 30237 131.9082838 43.1589728
30238 30238 131.908212 43.1578938
30239 30239 131.9076376 43.1582061
30240 30240 131.9073449 43.159164
30241 30241 131.9853008 43.1075778
30242 30242 131.9854299 43.1082856
30243 30243 131.983986 43.1097413
30244 30244 131.984961 43.1095778
30245 30245 131.9843645 43.110061
30246 30246 131.9850852 43.108674
30247 30247 131.9853971 43.1094088
30248 30248 131.9854991 43.1093895
30249 30249 131.9851595 43.1090864
30250 30250 131.9851088 43.1091707
30251 30251 131.990675 43.1109579
30252 30252 131.9899999 43.1104531
30253 30253 131.9941272 43.111158
30254 30254 131.9918838 43.1104958
30255 30255 131.9909708 43.1106753
30256 30256 131.9896052 43.1102469
30257 30257 131.9916667 43.111202
30258 30258 131.9908135 43.1108182
30259 30259 131.9903951 43.1105632
30260 30260 131.9900917 43.1103612
30261 30261 131.9900876 43.1103367
30262 30262 131.9864155 43.1080927
30263 30263 131.9977559 43.1128024
30264 30264 131.9999232 43.1130017
30265 30265 131.9987545 43.1113949
30266 30266 131.9843546 43.1137499
30267 30267 131.9888792 43.111135
30268 30268 131.9873519 43.1145799
30269 30269 131.9902501 43.112799
30270 30270 131.9936863 43.1123988
30271 30271 132.0025846 43.1084972
30272 30272 132.002733 43.1104057
30273 30273 132.0015227 43.1109602
30274 30274 132.0012598 43.1038337
30275 30275 132.001852 43.1035606
30276 30276 131.9980964 43.1046271
30277 30277 132.0003782 43.1037976
30278 30278 131.9995271 43.1075747
30279 30279 132.0008034 43.1075481
30280 30280 132.0008889 43.1064841
30281 30281 132.0008429 43.1053167
30282 30282 131.9986993 43.1054005
30283 30283 132.0035194 43.1049357
30284 30284 132.0008513 43.1041775
30285 30285 132.0003522 43.1039026
30286 30286 131.9215328 43.1681904
30287 30287 131.9329513 43.1667927
30288 30288 131.9294601 43.1691437
30289 30289 131.933084 43.1698639
30290 30290 131.9329657 43.1695441
30291 30291 131.9326558 43.1692213
30292 30292 131.9314699 43.1690945
30293 30293 131.9273114 43.1692085
30294 30294 131.9255023 43.1692794
30295 30295 131.923531 43.1693274
30296 30296 131.9303211 43.1682767
30297 30297 131.9316635 43.1674634
30298 30298 131.9285103 43.1685957
30299 30299 131.9296204 43.1675449
30300 30300 131.929622 43.1678126
30301 30301 131.9241872 43.1667681
30302 30302 131.9213268 43.1670683
30303 30303 131.9201502 43.1671586
30304 30304 131.9200457 43.1671598
30305 30305 131.921369 43.1664376
30306 30306 131.9793426 43.1085622
30307 30307 131.9799159 43.1076464
30308 30308 131.9795446 43.1075328
30309 30309 131.9798629 43.1076999
30310 30310 131.9781353 43.1078992
30311 30311 131.9789191 43.1083518
30312 30312 131.9795501 43.1082806
30313 30313 131.9795727 43.1088762
30314 30314 131.9814501 43.1045274
30315 30315 131.9819383 43.104919
30316 30316 131.9840653 43.1071313
30317 30317 131.9839329 43.1076657
30318 30318 131.9812857 43.1075331
30319 30319 131.9819352 43.1057629
30320 30320 131.9829661 43.1084347
30321 30321 131.9826554 43.106701
30322 30322 131.982098 43.1066549
30323 30323 131.9787314 43.1093576
30324 30324 131.9792057 43.1094483
30325 30325 131.977826 43.1086713
30326 30326 131.9778452 43.1096278
30327 30327 131.9797596 43.1134597
30328 30328 131.9798551 43.1132612
30329 30329 131.9792082 43.1110558
30330 30330 131.9784754 43.1120036
30331 30331 131.9789304 43.1117674
30332 30332 131.9680814 43.1057486
30333 30333 131.9689243 43.1056232
30334 30334 131.969451 43.1078298
30335 30335 131.9672351 43.1064389
30336 30336 131.9675397 43.1051205
30337 30337 131.9675917 43.1054162
30338 30338 131.9670649 43.1050727
30339 30339 131.9670739 43.1114595
30340 30340 131.9655818 43.1100815
30341 30341 131.9652053 43.1057994
30342 30342 131.9649568 43.1064009
30343 30343 131.9640589 43.1059362
30344 30344 131.9682833 43.1048184
30345 30345 131.9686049 43.105306
30346 30346 131.9688907 43.1048042
30347 30347 131.9680153 43.1067735
30348 30348 131.9686285 43.1055265
30349 30349 131.9672212 43.1115236
30350 30350 131.967678 43.1076938
30351 30351 131.9666299 43.1063206
30352 30352 131.9668323 43.1049329
30353 30353 131.9652701 43.1127845
30354 30354 131.9675416 43.1167571
30355 30355 131.9680455 43.1168191
30356 30356 131.9672982 43.1190525
30357 30357 131.9671695 43.1187864
30358 30358 131.9690446 43.1201675
30359 30359 131.9708607 43.115851
30360 30360 131.9526239 43.1035285
30361 30361 131.9664554 43.0970521
30362 30362 131.967122 43.0981489
30363 30363 131.9571004 43.1003167
30364 30364 131.9669991 43.102445
30365 30365 131.9754301 43.0982288
30366 30366 131.9776487 43.0986705
30367 30367 131.9800834 43.1032574
30368 30368 131.9749189 43.1054944
30369 30369 131.978896 43.1050781
30370 30370 131.9790263 43.1049449
30371 30371 131.9790929 43.1045708
30372 30372 131.9771952 43.1007638
30373 30373 131.9768611 43.1017157
30374 30374 131.978317 43.1009801
30375 30375 131.9778675 43.1020991
30376 30376 131.9792527 43.1032869
30377 30377 131.9779542 43.1027247
30378 30378 131.9771994 43.1013323
30379 30379 131.9774726 43.1013866
30380 30380 131.9777228 43.101447
30381 30381 131.9780082 43.1009216
30382 30382 131.9777113 43.1008642
30383 30383 131.9784881 43.1028692
30384 30384 131.9789131 43.100187
30385 30385 131.981963 43.1007362
30386 30386 131.9802199 43.1009836
30387 30387 131.9807937 43.1007153
30388 30388 131.9799313 43.1008284
30389 30389 131.9795776 43.1008492
30390 30390 131.979147 43.1028525
30391 30391 131.9786564 43.1015697
30392 30392 131.9785086 43.1022678
30393 30393 131.9822407 43.1031198
30394 30394 131.9812966 43.1014985
30395 30395 131.9821941 43.1017568
30396 30396 131.9794997 43.0990418
30397 30397 131.9801166 43.1004612
30398 30398 131.9794762 43.0989762
30399 30399 131.9798682 43.0991143
30400 30400 131.9799062 43.0994
30401 30401 131.9769992 43.1003169
30402 30402 131.9772817 43.1003568
30403 30403 131.977032 43.1005197
30404 30404 131.9767179 43.1001402
30405 30405 131.9756953 43.1013478
30406 30406 131.9766108 43.101356
30407 30407 131.9737875 43.1041417
30408 30408 131.9709088 43.1003215
30409 30409 131.9740947 43.1023753
30410 30410 131.9732415 43.1015589
30411 30411 131.9729984 43.1017581
30412 30412 131.9735212 43.1038525
30413 30413 131.9741229 43.1029448
30414 30414 131.974638 43.1030448
30415 30415 131.9701623 43.1042711
30416 30416 131.9711848 43.1032454
30417 30417 131.9700714 43.1050005
30418 30418 131.9723854 43.1042619
30419 30419 131.9671223 43.1021584
30420 30420 131.969842 43.0995663
30421 30421 131.967345 43.0994893
30422 30422 131.9676048 43.0995722
30423 30423 131.9685923 43.0988903
30424 30424 131.9682858 43.1036594
30425 30425 131.9682561 43.1040654
30426 30426 131.968234 43.1032954
30427 30427 131.9680649 43.1032835
30428 30428 131.9680035 43.1037308
30429 30429 131.967926 43.1044686
30430 30430 131.9682385 43.1042236
30431 30431 131.9679408 43.1041962
30432 30432 131.9663212 43.1046312
30433 30433 131.9655792 43.1045209
30434 30434 131.9688972 43.1074727
30435 30435 131.9774686 43.0996997
30436 30436 131.977006 43.0993729
30437 30437 131.976792 43.0995616
30438 30438 131.9773256 43.0996853
30439 30439 131.9781487 43.0997514
30440 30440 131.9775151 43.0989935
30441 30441 131.9771363 43.0991342
30442 30442 131.9776662 43.0985993
30443 30443 131.9785401 43.0989975
30444 30444 131.9768492 43.0985104
30445 30445 131.9766439 43.0987986
30446 30446 131.9768848 43.0984433
30447 30447 131.9754078 43.0981483
30448 30448 131.9762602 43.0983181
30449 30449 131.9617149 43.1021
30450 30450 131.9567991 43.1006119
30451 30451 131.9569502 43.100871
30452 30452 131.9614381 43.1006754
30453 30453 131.9623381 43.1009039
30454 30454 131.9647044 43.0996779
30455 30455 131.9643946 43.0996584
30456 30456 131.9666501 43.0989936
30457 30457 131.9664355 43.0989747
30458 30458 131.9664153 43.0990177
30459 30459 131.964751 43.0994563
30460 30460 131.9640076 43.0987518
30461 30461 131.9612188 43.0987577
30462 30462 131.9616589 43.099366
30463 30463 131.9610287 43.0998942
30464 30464 131.960851 43.0993929
30465 30465 131.9668649 43.098704
30466 30466 131.9670281 43.0983232
30467 30467 131.9678069 43.098069
30468 30468 131.9675274 43.0977033
